clave,fecha,lat,lon,CRW_SST,CRW_SSTANOMALY,CRW_HOTSPOT,CRW_DHW,estado
2022-05-17|2.475|104.525,2022-05-17,2.471194,104.510556,30.07,0.45,0.43,0.3,ok
2022-08-23|2.525|103.975,2022-08-23,2.548556,103.960028,29.36,0.8300000000000001,-0.24,0.0,ok
2022-05-16|2.475|104.525,2022-05-16,2.472806,104.508028,30.05,0.42,0.41000000000000003,0.3,ok
2021-04-01|-16.525|-151.725,2021-04-01,-16.549056,-151.703778,29.150000000000002,0.32,0.21,0.0,vecino
2026-04-27|18.375|-68.875,2026-04-27,18.369444,-68.853417,27.72,0.87,-0.81,0.0,ok
2025-12-10|-13.325|48.125,2025-12-10,-13.305417,48.116111,29.37,1.03,0.23,0.0,ok
2025-07-16|-8.725|115.575,2025-07-16,-8.706111,115.586111,28.13,1.17,-0.42,1.48,ok
2021-05-06|-8.725|115.925,2021-05-06,-8.726000,115.910056,29.19,0.75,0.51,0.0,ok
2024-04-19|2.925|104.125,2024-04-19,2.910833,104.112556,29.810000000000002,0.35000000000000003,0.22,0.33,ok
2021-05-15|13.325|-81.375,2021-05-15,13.312833,-81.374333,27.96,0.33,-0.49,0.0,ok
2024-08-17|4.575|118.925,2024-08-17,4.584944,118.940889,29.96,1.4000000000000001,0.73,0.33,ok
2022-06-11|4.825|103.675,2022-06-11,4.812806,103.675944,29.7,0.4,0.1,0.29,ok
2021-06-03|10.125|99.825,2021-06-03,10.121028,99.834861,30.560000000000002,0.79,0.43,0.8300000000000001,ok
2021-05-26|-8.675|115.525,2021-05-26,-8.676389,115.530028,29.45,1.46,0.9,0.0,ok
2022-08-05|-8.675|115.475,2022-08-05,-8.663333,115.466944,27.810000000000002,1.22,-0.67,2.81,ok
2021-08-29|4.575|118.925,2021-08-29,4.579306,118.940250,29.45,0.81,0.22,0.0,ok
2023-09-05|4.025|72.825,2023-09-05,4.017061,72.805231,29.02,0.56,-0.53,0.0,ok
2024-08-22|10.125|99.725,2024-08-22,10.116333,99.728722,30.21,1.51,0.1,0.63,ok
2023-05-06|2.675|103.925,2023-05-06,2.673400,103.904400,30.03,0.45,0.42,0.16,ok
2022-10-27|-16.525|-151.725,2022-10-27,-16.549056,-151.703778,26.97,-0.23,-1.97,0.0,vecino
2021-11-02|4.925|118.275,2021-11-02,4.948694,118.251278,30.44,1.31,0.7000000000000001,0.0,ok
2021-06-16|-8.675|115.475,2021-06-16,-8.682308,115.483022,29.04,1.3800000000000001,0.56,0.0,ok
2024-09-30|5.775|102.875,2024-09-30,5.796778,102.899639,29.990000000000002,1.04,0.05,0.0,ok
2023-05-17|2.575|104.325,2023-05-17,2.570611,104.321778,30.3,0.73,0.7000000000000001,0.0,ok
2022-07-22|5.925|102.775,2022-07-22,5.914444,102.754056,29.78,0.46,-0.16,0.17,ok
2023-10-04|-23.425|151.925,2023-10-04,-23.441611,151.904806,23.1,0.79,-4.0200000000000005,0.0,ok
2025-04-04|19.625|-156.025,2025-04-04,19.647250,-156.022833,25.54,0.92,-1.7,0.0,ok
2023-09-12|2.525|103.975,2023-09-12,2.549611,103.961417,28.79,0.19,-0.81,0.0,ok
2022-10-06|-27.925|153.425,2022-10-06,-27.931717,153.419093,21.92,0.8,-4.13,0.0,ok
2023-02-28|4.025|100.525,2023-02-28,4.002694,100.546694,29.490000000000002,0.47000000000000003,-0.27,0.0,ok
2022-05-05|-27.925|153.425,2022-05-05,-27.939722,153.420833,24.810000000000002,1.01,-1.24,0.0,ok
2024-07-12|4.925|118.275,2024-07-12,4.941556,118.282417,29.82,1.01,0.08,8.96,ok
2024-06-25|4.125|118.625,2024-06-25,4.105694,118.628694,29.67,0.76,0.43,4.37,ok
2023-09-30|6.575|117.925,2023-09-30,6.562111,117.920167,30.07,0.79,0.67,3.83,ok
2024-06-12|17.225|-62.675,2024-06-12,17.223111,-62.660639,29.54,2.14,1.1500000000000001,0.9500000000000001,ok
2023-06-19|-27.425|153.525,2023-06-19,-27.414319,153.525268,21.85,-0.29,-4.33,0.0,ok
2025-04-03|-16.475|-151.775,2025-04-03,-16.499417,-151.783972,29.240000000000002,0.42,0.3,0.0,ok
2026-05-23|19.375|-155.875,2026-05-23,19.378417,-155.898611,26.46,1.12,-0.73,0.0,ok
2023-08-25|5.625|103.075,2023-08-25,5.615194,103.057222,30.07,1.1300000000000001,0.2,0.0,ok
2024-04-29|2.675|103.875,2024-04-29,2.655056,103.880194,31.28,1.72,1.6600000000000001,4.14,ok
2022-11-09|4.125|118.625,2022-11-09,4.118944,118.634250,29.5,0.75,0.26,0.15,ok
2022-03-09|4.025|100.525,2022-03-09,4.002694,100.546694,29.71,0.56,-0.05,0.0,ok
2025-11-19|5.175|115.125,2025-11-19,5.179944,115.148139,29.830000000000002,0.58,0.08,0.0,ok
2024-04-17|2.425|101.875,2024-04-17,2.426972,101.855528,30.26,0.72,0.11,0.0,vecino
2022-08-12|2.475|103.975,2022-08-12,2.473611,103.964472,29.330000000000002,0.78,-0.28,0.0,ok
2024-05-04|2.725|104.225,2024-05-04,2.741528,104.217806,30.93,1.41,1.34,2.85,ok
2023-11-22|6.175|118.125,2023-11-22,6.163417,118.108056,29.89,1.07,0.55,11.790000000000001,ok
2024-04-27|2.875|104.175,2024-04-27,2.874278,104.187556,30.990000000000002,1.49,1.4000000000000001,1.6300000000000001,ok
2025-06-28|4.225|118.675,2025-06-28,4.210250,118.679944,29.59,0.75,0.37,2.41,ok
2021-03-20|13.325|-81.375,2021-03-20,13.315250,-81.374306,27.0,0.24,-1.45,0.0,ok
2024-09-26|-16.475|-151.775,2024-09-26,-16.499417,-151.783972,27.43,0.61,-1.51,0.0,ok
2023-11-06|2.025|102.325,2023-11-06,2.047806,102.335306,30.67,1.72,0.64,0.0,ok
2023-06-09|18.475|-66.025,2023-06-09,18.450389,-66.019361,28.98,1.61,0.46,0.0,ok
2025-10-13|21.725|39.075,2025-10-13,21.709111,39.083083,29.95,-0.4,-0.6900000000000001,4.75,vecino
2022-08-12|4.525|118.925,2022-08-12,4.504194,118.941722,29.45,0.91,0.23,0.0,ok
2024-07-05|-8.675|115.425,2024-07-05,-8.675833,115.438889,28.09,1.1,-0.38,2.82,ok
2021-09-06|2.475|104.525,2021-09-06,2.460278,104.526444,29.27,0.65,-0.37,0.0,ok
2025-12-06|-16.475|-151.725,2025-12-06,-16.491778,-151.709972,27.98,0.25,-0.96,0.0,ok
2021-08-17|2.425|101.875,2021-08-17,2.414028,101.850694,29.98,0.56,-0.17,0.0,vecino
2023-06-27|2.475|103.975,2023-06-27,2.480917,103.956250,29.490000000000002,0.39,-0.12,0.48,ok
2024-09-30|19.675|-156.025,2024-09-30,19.670389,-156.029167,26.88,-0.29,-0.36,0.0,vecino
2022-09-12|2.525|103.975,2022-09-12,2.524389,103.974250,29.330000000000002,0.73,-0.27,0.0,ok
2023-07-14|4.825|103.675,2023-07-14,4.812806,103.675944,29.95,1.12,0.35000000000000003,1.33,ok
2022-12-11|6.175|118.125,2022-12-11,6.169861,118.108944,29.44,1.02,0.1,0.3,ok
2021-08-17|2.275|104.125,2021-08-17,2.271167,104.127333,29.0,0.47000000000000003,-0.6,0.0,ok
2022-04-20|12.475|-61.475,2022-04-20,12.485806,-61.482694,27.11,0.41000000000000003,-1.35,0.0,ok
2025-09-12|4.925|118.225,2025-09-12,4.907389,118.243250,29.96,1.01,0.21,0.0,ok
2023-07-17|25.175|34.825,2023-07-17,25.175278,34.844028,30.53,2.69,1.8,1.48,ok
2023-07-03|2.575|103.975,2023-07-03,2.553250,103.958139,29.28,0.27,-0.32,0.49,ok
2022-03-28|-16.525|-151.775,2022-03-28,-16.539667,-151.788722,28.7,-0.16,-0.24,0.0,ok
2024-07-23|24.925|34.975,2024-07-23,24.928611,34.963472,31.36,3.09,2.41,5.13,ok
2022-03-11|-8.725|115.925,2022-03-11,-8.726000,115.910056,29.26,0.96,0.58,0.0,ok
2025-04-12|5.225|103.275,2025-04-12,5.229750,103.267972,29.62,0.4,-0.04,0.0,ok
2022-02-27|-19.175|146.875,2022-02-27,-19.154300,146.866050,30.57,2.19,1.75,6.87,ok
2021-10-27|6.175|118.125,2021-10-27,6.169861,118.108944,29.69,0.52,0.35000000000000003,1.6,ok
2022-11-16|-8.325|116.025,2022-11-16,-8.344750,116.024667,29.73,0.9400000000000001,0.66,0.32,ok
2024-07-03|2.525|103.975,2024-07-03,2.549917,103.958278,29.69,0.67,0.09,5.94,ok
2021-07-31|5.925|102.725,2021-07-31,5.910611,102.709806,30.03,0.76,0.08,0.3,ok
2023-05-16|2.475|104.475,2023-05-16,2.459889,104.489306,30.080000000000002,0.46,0.45,0.15,ok
2024-12-13|19.425|-155.925,2024-12-13,19.423610,-155.911930,25.78,0.17,-1.43,0.0,ok
2024-10-01|5.775|102.925,2024-10-01,5.787500,102.902444,29.94,1.0,0.01,0.0,ok
2022-09-28|2.475|103.975,2022-09-28,2.451722,103.985056,28.82,0.12,-0.79,0.0,ok
2021-04-02|4.225|118.675,2021-04-02,4.210250,118.679944,29.46,0.88,0.24,0.0,ok
2021-04-06|6.375|116.325,2021-04-06,6.354417,116.311111,28.28,0.04,-1.78,0.0,ok
2025-07-20|25.225|34.775,2025-07-20,25.246500,34.798000,29.97,2.09,1.28,1.9100000000000001,ok
2021-08-10|25.225|34.775,2021-08-10,25.243972,34.798611,30.86,2.33,2.17,2.91,ok
2023-04-26|18.375|-68.875,2023-04-26,18.369111,-68.852472,27.55,0.72,-0.98,0.0,ok
2023-05-21|2.425|103.975,2023-05-21,2.444528,103.988500,29.45,-0.09,-0.16,0.31,ok
2024-10-27|2.525|103.975,2024-10-27,2.515556,103.977528,30.36,1.52,0.76,0.0,ok
2025-03-26|-4.525|129.925,2025-03-26,-4.513056,129.944722,29.71,0.88,0.53,1.07,ok
2023-08-29|17.925|-71.675,2023-08-29,17.928000,-71.661806,30.44,1.67,1.54,3.95,ok
2026-05-16|19.975|-155.825,2026-05-16,19.970389,-155.846694,26.17,1.04,-1.05,0.0,vecino
2022-05-23|-16.475|-151.775,2022-05-23,-16.499028,-151.757333,28.35,0.19,-0.59,0.0,ok
2024-07-28|-26.825|32.875,2024-07-28,-26.817392,32.895066,24.080000000000002,1.56,-2.89,0.0,ok
2022-11-10|4.125|118.625,2022-11-10,4.109278,118.625667,29.63,0.88,0.39,0.15,ok
2022-10-04|4.625|118.775,2022-10-04,4.602250,118.768167,29.98,1.1500000000000001,0.68,0.0,ok
2025-07-25|-8.675|115.475,2025-07-25,-8.666944,115.467778,27.43,0.6900000000000001,-1.05,1.77,ok
2023-07-31|5.725|102.975,2023-07-31,5.740194,102.999556,29.95,0.8,0.03,1.23,ok
2025-05-24|-8.325|116.025,2025-05-24,-8.338080,116.032770,30.13,1.41,1.06,0.44,ok
2021-08-13|-26.625|153.175,2021-08-13,-26.645000,153.160806,20.41,0.31,-5.8100000000000005,0.0,ok
2023-11-15|5.975|116.025,2023-11-15,5.973889,116.012500,30.95,1.68,0.88,0.0,ok
2022-09-27|-27.525|153.375,2022-09-27,-27.516556,153.382861,21.35,0.47000000000000003,-4.71,0.0,ok
2024-10-09|3.875|73.475,2024-10-09,3.884616,73.468356,29.16,0.91,-0.51,0.0,ok
2024-04-05|-4.525|129.875,2024-04-05,-4.511389,129.871111,30.0,1.04,0.8200000000000001,1.06,ok
2021-05-11|-28.125|153.475,2021-05-11,-28.109167,153.475833,23.52,-0.16,-2.61,0.0,ok
2025-07-20|-8.675|115.525,2025-07-20,-8.676389,115.525556,28.14,1.24,-0.41000000000000003,1.62,ok
2023-06-21|4.125|118.625,2023-06-21,4.104306,118.635167,29.69,0.72,0.45,2.2600000000000002,ok
2025-12-20|21.725|39.075,2025-12-20,21.732139,39.068778,27.27,-0.01,-3.37,0.0,vecino
2024-07-29|2.525|103.975,2024-07-29,2.524389,103.974250,29.29,0.59,-0.31,1.93,ok
2022-11-13|-18.675|146.525,2022-11-13,-18.668944,146.507028,27.84,0.77,-0.91,0.0,ok
2021-08-16|12.525|-81.725,2021-08-16,12.502167,-81.733194,28.66,0.68,0.24,0.0,ok
2024-09-08|4.925|118.275,2024-09-08,4.937917,118.274389,30.16,1.23,0.42,0.0,ok
2021-03-18|10.125|99.825,2021-03-18,10.121028,99.834861,28.740000000000002,-0.19,-1.3900000000000001,0.0,ok
2023-06-19|2.475|103.975,2023-06-19,2.477861,103.966528,29.45,0.25,-0.16,0.48,ok
2021-11-09|-23.425|151.925,2021-11-09,-23.441111,151.910500,24.7,0.66,-2.42,0.0,ok
2022-12-10|6.175|118.075,2022-12-10,6.180222,118.063389,29.53,1.08,0.16,0.31,ok
2025-12-10|21.025|-156.625,2025-12-10,21.014806,-156.638667,25.900000000000002,0.73,-0.92,0.0,ok
2023-06-17|5.225|103.275,2023-06-17,5.229750,103.267972,29.64,0.34,-0.02,0.48,ok
2023-07-25|2.225|104.075,2023-07-25,2.231000,104.052167,29.1,0.3,-0.5,0.18,ok
2024-05-14|2.475|103.975,2024-05-14,2.473611,103.964472,30.78,1.18,1.17,7.01,ok
2024-08-19|24.925|34.975,2024-08-19,24.919444,34.977000,31.27,2.42,2.32,15.81,ok
2023-09-05|-16.525|-151.725,2023-09-05,-16.534778,-151.729861,26.79,0.13,-2.15,0.0,vecino
2023-02-27|-26.825|153.125,2023-02-27,-26.805957,153.129785,26.04,0.13,-0.16,0.0,ok
2021-03-20|-18.575|146.475,2021-03-20,-18.576900,146.466867,28.990000000000002,1.1300000000000001,0.2,0.15,ok
2022-09-10|24.575|54.425,2022-09-10,24.598861,54.421306,32.64,-0.6,-1.24,0.0,ok
2024-07-07|4.825|103.675,2024-07-07,4.817278,103.679250,29.97,1.03,0.37,9.34,ok
2024-09-07|18.375|-68.825,2024-09-07,18.365951,-68.848883,29.67,1.19,1.1300000000000001,8.44,vecino
2025-03-21|-8.675|115.525,2025-03-21,-8.676667,115.528333,28.94,0.61,0.39,0.0,ok
2023-09-18|2.575|103.925,2023-09-18,2.561222,103.942778,29.12,0.48,-0.49,0.0,ok
2022-07-20|25.475|34.675,2022-07-20,25.470000,34.682361,29.09,1.4000000000000001,0.53,0.0,ok
2025-07-17|-8.675|115.525,2025-07-17,-8.675833,115.526944,28.07,1.1300000000000001,-0.48,1.76,ok
2024-06-09|25.325|56.375,2024-06-09,25.338500,56.378889,33.31,1.9000000000000001,0.72,0.45,ok
2023-11-16|5.975|116.025,2023-11-16,5.967778,116.012611,30.62,1.37,0.55,0.0,ok
2023-03-31|11.325|-60.525,2023-03-31,11.300333,-60.521111,26.7,0.21,-1.79,0.0,ok
2021-07-31|5.925|102.775,2021-07-31,5.914444,102.754056,30.02,0.77,0.08,0.29,ok
2024-09-26|2.525|103.975,2024-09-26,2.517778,103.978361,29.36,0.67,-0.24,0.0,ok
2021-08-28|5.625|103.075,2021-08-28,5.610111,103.063000,29.61,0.68,-0.26,0.0,ok
2025-09-15|4.875|118.275,2025-09-15,4.853028,118.266500,30.01,1.05,0.27,0.0,ok
2022-07-07|10.075|99.825,2022-07-07,10.066417,99.841472,29.86,0.73,-0.29,0.16,ok
2021-05-17|-27.925|153.425,2021-05-17,-27.936889,153.425611,22.78,-0.63,-3.27,0.16,ok
2024-04-19|5.925|102.725,2024-04-19,5.931583,102.723167,30.79,1.1300000000000001,0.84,0.0,ok
2023-05-15|2.475|104.525,2023-05-15,2.460278,104.526444,30.0,0.36,0.36,0.15,ok
2023-10-01|5.775|102.875,2023-10-01,5.796778,102.899639,29.96,1.01,0.02,0.0,ok
2021-04-06|-16.525|-151.725,2021-04-06,-16.529667,-151.728194,29.02,0.22,0.08,0.0,vecino
2025-02-15|-8.375|116.025,2025-02-15,-8.357222,116.042889,28.41,-0.04,-0.62,1.6600000000000001,ok
2023-11-12|-16.475|-151.775,2023-11-12,-16.457028,-151.775806,27.740000000000002,0.3,-1.2,0.0,ok
2022-08-19|2.575|103.925,2022-08-19,2.558528,103.947083,29.400000000000002,0.88,-0.21,0.0,ok
2023-09-10|4.925|118.225,2023-09-10,4.907389,118.243250,30.07,1.1300000000000001,0.32,0.0,ok
2022-09-29|6.575|117.925,2022-09-29,6.552083,117.935694,29.62,0.34,0.22,0.0,ok
2024-08-28|4.525|118.575,2024-08-28,4.549111,118.599139,29.86,1.1400000000000001,0.48,0.32,ok
2024-12-29|-26.825|32.875,2024-12-29,-26.819278,32.895000,26.76,1.04,-0.21,0.0,ok
2024-05-02|5.775|103.025,2024-05-02,5.753889,103.028917,31.080000000000002,1.34,1.16,1.1400000000000001,ok
2022-12-30|-19.175|146.825,2022-12-30,-19.171338,146.848462,28.54,0.11,-0.29,0.91,ok
2024-11-07|5.975|116.025,2024-11-07,5.967778,116.012611,30.48,1.18,0.41000000000000003,0.0,ok
2023-07-23|2.275|104.125,2023-07-23,2.273333,104.115667,29.09,0.29,-0.51,0.16,ok
2022-11-20|-16.475|-151.725,2022-11-20,-16.479556,-151.720389,27.25,-0.3,-1.69,0.0,ok
2025-10-08|4.025|72.825,2025-10-08,4.017061,72.805231,29.78,1.45,0.23,0.0,ok
2023-04-15|-8.325|116.025,2023-04-15,-8.337639,116.037639,29.04,-0.03,-0.03,0.0,ok
2024-09-08|4.975|118.275,2024-09-08,4.967111,118.264028,30.16,1.23,0.42,0.0,vecino
2025-09-17|-8.675|115.525,2025-09-17,-8.675833,115.526944,28.21,1.6,-0.34,0.0,ok
2026-06-18|10.075|99.425,2026-06-18,10.069800,99.437240,,,,,sin_dato
2022-12-09|6.875|117.375,2022-12-09,6.894972,117.372306,29.2,0.78,-0.4,0.0,ok
2024-10-16|-4.575|130.025,2024-10-16,-4.592222,130.029167,28.79,0.98,-0.39,0.0,ok
2026-06-20|19.675|-156.025,2026-06-20,19.670389,-156.029167,,,,,sin_dato
2023-11-27|7.175|117.375,2023-11-27,7.189833,117.370222,29.53,0.9,-0.06,1.4000000000000001,ok
2024-04-19|5.975|102.675,2024-04-19,5.962167,102.680833,30.77,1.1,0.81,0.0,ok
2025-10-16|-8.675|115.525,2025-10-16,-8.675833,115.516667,29.42,2.13,0.87,0.0,ok
2021-04-09|2.775|104.225,2021-04-09,2.779306,104.212667,29.48,0.3,-0.11,0.0,ok
2026-01-13|18.375|-68.875,2026-01-13,18.369444,-68.853417,27.19,0.76,-1.34,0.48,ok
2024-11-16|-8.325|116.025,2024-11-16,-8.337639,116.037639,30.54,1.75,1.47,2.33,ok
2023-11-23|6.175|118.075,2023-11-23,6.173361,118.071444,29.82,1.02,0.45,11.51,ok
2023-09-24|2.525|103.975,2023-09-24,2.530111,103.970694,29.150000000000002,0.48,-0.45,0.0,ok
2024-06-20|2.525|103.975,2024-06-20,2.532722,103.968806,29.990000000000002,0.8,0.39,7.53,ok
2023-11-18|9.375|-76.175,2023-11-18,9.396972,-76.170639,30.13,1.77,1.07,10.950000000000001,ok
2022-02-25|27.175|33.975,2022-02-25,27.186694,33.983833,21.75,-0.3,-6.32,0.0,ok
2024-11-06|5.975|116.025,2024-11-06,5.990556,116.040278,30.27,0.97,0.2,0.0,ok
2024-08-06|4.625|118.825,2024-08-06,4.628306,118.835194,29.88,1.31,0.61,1.8,ok
2025-10-14|-16.475|-151.775,2025-10-14,-16.499417,-151.783972,27.560000000000002,0.56,-1.3800000000000001,0.0,ok
2021-08-16|-26.825|153.125,2021-08-16,-26.803333,153.145556,20.63,0.61,-5.57,0.0,ok
2024-05-14|4.525|118.575,2024-05-14,4.549111,118.599139,30.62,1.25,1.24,4.82,ok
2022-09-07|2.525|103.975,2022-09-07,2.522194,103.973444,28.92,0.34,-0.68,0.0,ok
2022-05-09|2.425|101.875,2022-05-09,2.414028,101.850694,30.310000000000002,0.49,0.16,0.0,vecino
2023-05-16|2.575|104.325,2023-05-16,2.584444,104.336333,30.2,0.61,0.6,0.0,ok
2021-01-19|-26.625|153.125,2021-01-19,-26.615028,153.112944,26.310000000000002,0.43,0.1,0.0,ok
2023-08-10|2.575|103.975,2023-08-10,2.552444,103.960306,29.03,0.48,-0.5700000000000001,0.0,ok
2024-02-25|18.375|-68.875,2024-02-25,18.369111,-68.852472,26.91,0.8300000000000001,-1.62,0.0,ok
2022-09-26|-16.525|-151.725,2022-09-26,-16.542389,-151.727028,26.52,-0.29,-2.42,0.0,vecino
2022-03-17|2.875|104.075,2022-03-17,2.898056,104.051667,29.060000000000002,0.66,-0.52,0.0,ok
2025-09-17|2.475|103.975,2025-09-17,2.472750,103.959694,29.0,0.38,-0.61,0.0,ok
2022-10-16|6.575|117.925,2022-10-16,6.562111,117.920167,29.8,0.52,0.4,0.0,ok
2024-10-02|18.375|-68.825,2024-10-02,18.363540,-68.841261,29.97,1.5,1.43,12.700000000000001,vecino
2026-03-18|-8.325|116.025,2026-03-18,-8.338080,116.032770,28.830000000000002,0.27,-0.24,0.0,ok
2024-11-06|-8.725|115.475,2024-11-06,-8.715000,115.456389,29.490000000000002,1.6,1.01,0.14,vecino
2025-03-16|-4.575|129.875,2025-03-16,-4.563333,129.870000,30.01,1.31,0.84,1.41,ok
2021-10-08|4.575|118.625,2021-10-08,4.574222,118.604222,30.2,1.3,0.8300000000000001,0.0,ok
2023-11-02|4.525|118.575,2023-11-02,4.549111,118.599139,30.66,1.77,1.28,1.8,ok
2021-11-13|-8.375|116.025,2021-11-13,-8.357222,116.042889,29.8,1.11,0.77,0.14,ok
2021-07-18|10.125|99.725,2021-07-18,10.116333,99.728722,29.68,0.76,-0.43,0.7000000000000001,ok
2025-05-12|-8.675|115.525,2025-05-12,-8.675833,115.526944,29.69,1.54,1.1400000000000001,1.93,ok
2025-04-16|-8.775|115.525,2025-04-16,-8.793611,115.524444,29.490000000000002,1.1300000000000001,1.02,0.72,ok
2023-08-25|2.525|103.975,2023-08-25,2.536750,103.969972,28.990000000000002,0.45,-0.61,0.0,ok
2025-10-07|19.625|-155.975,2025-10-07,19.638147,-155.997255,27.03,-0.1,-0.2,0.0,ok
2024-06-11|4.225|118.675,2024-06-11,4.210250,118.679944,30.14,1.07,0.92,5.46,ok
2024-03-02|-16.525|-151.725,2024-03-02,-16.549056,-151.703778,29.7,0.9400000000000001,0.76,0.29,vecino
2024-09-26|-16.525|-151.725,2024-09-26,-16.535278,-151.728444,27.45,0.64,-1.49,0.0,vecino
2022-05-22|4.575|118.625,2022-05-22,4.558580,118.615000,29.7,0.39,0.33,0.0,ok
2026-06-27|-8.325|116.025,2026-06-27,-8.337639,116.037639,,,,,sin_dato
2024-10-07|3.875|73.475,2024-10-07,3.894490,73.459495,28.97,0.72,-0.7000000000000001,0.0,ok
2021-10-29|6.525|117.925,2021-10-29,6.506528,117.927528,29.77,0.63,0.36,0.32,ok
2021-07-19|-28.175|153.525,2021-07-19,-28.162528,153.531111,19.830000000000002,-0.91,-6.32,0.0,ok
2024-10-17|-16.525|-151.775,2024-10-17,-16.539667,-151.788722,27.16,0.12,-1.78,0.0,ok
2021-08-15|10.275|-75.575,2021-08-15,10.291222,-75.592694,29.69,0.59,0.59,0.0,ok
2023-05-13|6.725|116.325,2023-05-13,6.713861,116.334722,29.91,0.48,-0.06,0.0,ok
2022-08-18|2.575|103.925,2022-08-18,2.558500,103.942306,29.53,1.02,-0.08,0.0,ok
2024-06-09|18.375|-68.875,2024-06-09,18.369111,-68.852472,29.34,1.6400000000000001,0.81,0.0,ok
2025-09-03|2.525|103.975,2025-09-03,2.530111,103.970694,28.88,0.31,-0.72,0.0,ok
2022-10-08|-20.075|148.925,2022-10-08,-20.065806,148.948111,25.27,1.02,-2.92,0.0,ok
2023-12-10|14.475|-60.925,2023-12-10,14.456472,-60.921000,28.25,0.92,-0.11,10.950000000000001,vecino
2024-12-17|7.225|117.375,2024-12-17,7.232889,117.384972,29.19,1.04,-0.4,0.47000000000000003,ok
2024-04-19|2.875|104.125,2024-04-19,2.874667,104.146833,29.75,0.27,0.16,0.33,ok
2022-07-06|5.725|115.625,2022-07-06,5.729639,115.607944,30.14,0.52,0.16,0.0,ok
2022-12-13|7.375|117.375,2022-12-13,7.350750,117.352333,29.1,0.86,-0.51,0.0,ok
2022-06-08|16.175|-61.475,2022-06-08,16.199861,-61.489806,27.91,0.64,-0.43,0.0,ok
2021-01-26|-18.675|147.075,2021-01-26,-18.687233,147.096833,28.490000000000002,0.06,-0.04,0.0,ok
2024-11-05|6.025|116.025,2024-11-05,6.041389,116.019722,30.22,0.92,0.15,0.0,ok
2023-05-20|-8.325|116.025,2023-05-20,-8.337639,116.037639,29.240000000000002,0.45,0.17,0.29,ok
2022-11-17|-8.375|116.025,2022-11-17,-8.363917,116.034806,30.13,1.3900000000000001,1.1,0.47000000000000003,ok
2026-05-16|19.975|-155.875,2026-05-16,19.959436,-155.859813,26.17,1.04,-1.05,0.0,ok
2023-07-14|6.075|100.075,2023-07-14,6.073139,100.057389,30.76,0.9400000000000001,0.39,1.17,ok
2022-10-22|2.075|102.325,2022-10-22,2.074722,102.333611,29.28,0.31,-0.76,0.0,ok
2025-07-03|6.475|117.925,2025-07-03,6.498333,117.911361,29.6,0.31,0.18,2.19,ok
2025-12-06|-16.525|-151.725,2025-12-06,-16.529667,-151.728194,27.98,0.25,-0.96,0.0,vecino
2024-09-09|4.975|118.275,2024-09-09,4.950861,118.257889,30.27,1.34,0.53,0.0,vecino
2025-09-16|-8.675|115.525,2025-09-16,-8.675833,115.520278,28.14,1.56,-0.41000000000000003,0.0,ok
2025-12-27|19.975|-155.825,2025-12-27,19.970389,-155.846694,26.05,0.84,-1.17,0.0,vecino
2025-10-16|-8.325|116.025,2025-10-16,-8.344750,116.024667,30.0,1.8800000000000001,0.93,0.15,ok
2025-05-07|2.475|104.475,2025-05-07,2.459889,104.489306,30.16,0.61,0.53,0.0,ok
2024-06-12|-8.675|115.525,2024-06-12,-8.676222,115.517806,28.28,0.48,-0.27,6.21,ok
2022-05-20|4.575|118.575,2022-05-20,4.555306,118.589944,29.900000000000002,0.54,0.49,0.0,ok
2022-05-20|4.575|118.625,2022-05-20,4.558580,118.615000,29.84,0.52,0.47000000000000003,0.0,ok
2025-09-16|4.975|118.275,2025-09-16,4.963028,118.252750,29.84,0.88,0.1,0.0,vecino
2021-09-25|-26.625|153.125,2021-09-25,-26.615858,153.113345,21.06,-0.12,-5.15,0.0,ok
2023-06-29|6.525|117.925,2023-06-29,6.506528,117.927528,30.02,0.71,0.61,3.8200000000000003,ok
2024-09-02|14.425|-60.875,2024-09-02,14.446806,-60.892306,30.16,1.9000000000000001,1.82,8.51,ok
2024-09-07|4.925|118.225,2024-09-07,4.920778,118.201278,30.03,1.11,0.28,0.0,ok
2023-08-14|-28.125|153.475,2023-08-14,-28.109167,153.475833,21.13,0.91,-5.0,0.0,ok
2022-06-04|4.225|118.625,2022-06-04,4.234111,118.637583,29.69,0.5700000000000001,0.46,0.0,ok
2022-07-23|5.775|103.025,2022-07-23,5.779611,103.042611,29.69,0.5,-0.23,0.0,ok
2023-04-05|2.725|104.125,2023-04-05,2.732139,104.135417,28.89,-0.23,-0.7000000000000001,0.0,ok
2022-09-06|2.525|103.975,2022-09-06,2.537528,103.968417,28.96,0.38,-0.64,0.0,ok
2024-10-03|-4.525|129.675,2024-10-03,-4.536333,129.694500,28.46,1.1400000000000001,-0.73,0.0,ok
2023-10-05|4.275|113.875,2023-10-05,4.296111,113.853861,30.05,0.99,0.18,0.16,ok
2024-02-10|20.575|39.575,2024-02-10,20.594444,39.563889,26.82,1.12,-4.09,0.0,ok
2022-05-21|4.525|118.575,2022-05-21,4.549111,118.599139,29.87,0.54,0.49,0.0,ok
2021-04-01|-16.475|-151.725,2021-04-01,-16.479556,-151.720389,29.150000000000002,0.32,0.21,0.0,ok
2025-05-24|14.475|-60.925,2025-05-24,14.456472,-60.921000,28.240000000000002,1.04,-0.12,0.0,vecino
